Team,AdjDP,AwardsAdj,TotalDP,AwardsTotal,Playoff,BestPlayoff,Alliance,BestAlliance,Qual,BestQual,AdjPlayoff,AdjAlliance,AdjQual,Awards,AdjAwards,NumEvents
4306,27.807783406318187,27.807783406318187,60.0,60.0,30.0,30,1.0,1,29.0,12,0.4634630567719698,13.903891703159093,13.440428646387124,0.0,0.0,3
442,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
4451,62.28943483015273,64.60675011401257,134.39999999999998,139.39999999999998,32.0,10,39.8,16,62.599999999999994,22,18.445829659524396,14.830817816703034,29.012787353925308,5.0,2.317315283859849,3
4533,40.01219343370978,43.09005446707207,65,70,0,0,26,14,39,21,16.00487737348391,0.0,24.007316060225868,5,3.0778610333622907,2
4740,26.0,26.0,26,26,0,0,10,10,16,16,10.0,0.0,16.0,0,0.0,1
4924,7.2637520387350065,12.188329692114673,11.8,19.8,0.0,0,0.0,0,11.8,7,0.0,0.0,7.2637520387350065,8.0,4.924577653379665,2
4965,33.8564713669852,40.01219343370978,55,65,10,10,13,13,32,17,8.002438686741955,6.155722066724581,19.69831061351866,10,6.155722066724581,2
5005,9.84915530675933,9.84915530675933,16,16,0,0,0,0,16,12,0.0,0.0,9.84915530675933,0,0.0,2
5045,34.66703664654334,34.66703664654334,74.8,74.8,20.0,10,10.0,6,44.8,14,4.634630567719698,9.269261135439397,20.763144943384248,0.0,0.0,3
5058,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
538,8.002438686741955,8.002438686741955,13,13,0,0,0,0,13,7,0.0,0.0,8.002438686741955,0,0.0,2
5410,24.17567923584085,26.070324943978846,63.8,68.8,10.0,10,3.0,3,50.8,14,1.1367874248827987,3.7892914162759954,19.249600394682055,5.0,1.8946457081379977,4
547,17.0,17.0,17,17,0,0,5,5,12,12,5.0,0.0,12.0,0,0.0,1
5616,7.0,7.0,7,7,0,0,0,0,7,7,0.0,0.0,7.0,0,0.0,1
5721,13.54258854679408,16.62044958015637,22,27,0,0,0,0,22,12,0.0,0.0,13.542588546794079,5,3.0778610333622907,2
5858,9.0,9.0,9,9,0,0,0,0,9,9,0.0,0.0,9.0,0,0.0,1
6107,9.0,9.0,9,9,0,0,0,0,9,9,0.0,0.0,9.0,0,0.0,1
6366,30.16303812695045,33.24089916031274,49,54,0,0,20,11,29,15,12.311444133449163,0.0,17.851593993501286,5,3.0778610333622907,2
6404,17.851593993501286,17.851593993501286,29,29,0,0,7,7,22,12,4.309005446707207,0.0,13.542588546794079,0,0.0,2
6937,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
7026,22.160599440208493,22.160599440208493,36,36,0,0,9,9,27,16,5.540149860052123,0.0,16.62044958015637,0,0.0,2
7065,11.0,11.0,11,11,0,0,0,0,11,11,0.0,0.0,11.0,0,0.0,1
7072,30.0,35.0,30,35,20,20,2,2,8,8,2.0,20.0,8.0,5,5.0,1
7111,18.344051758839253,23.268629412218917,29.8,37.8,0.0,0,0.0,0,29.8,14,0.0,0.0,18.344051758839253,8.0,4.924577653379665,2
7313,5.0,5.0,5,5,0,0,0,0,5,5,0.0,0.0,5.0,0,0.0,1
1114,86.00175798379999,94.16768098587475,226.95999999999998,248.51,74.2,60,68.96,48,83.8,60,26.130953606639263,28.116542308767887,31.75426206839284,21.55,8.16592300207477,4
1218,63.81166745008777,68.94615731914175,168.4,181.95000000000002,41.1,30,52.629999999999995,39,74.67,51,19.943040723860562,15.573987720894342,28.294639005332858,13.55,5.134489869053974,4
1259,75.26640041976789,79.90103098748759,162.4,172.4,60.0,30,42.8,16,59.6,22,19.836218829840305,27.807783406318187,27.622398183609402,10.0,4.634630567719698,3
1262,65.05076574321001,70.94311389551919,171.67,187.22,50.0,30,48.65,45,73.02,66,18.434902740182718,18.94645708137998,27.669405921647318,15.55,5.892348152309173,4
1322,45.52833636655609,53.69425936863086,120.15,141.70000000000002,20.0,20,32.99,27,67.16,48,12.50087238229451,7.578582832551991,25.448881151709585,21.55,8.16592300207477,4
1325,94.500486153155,101.9555064979417,291.55,314.55,105.3,90,80.75999999999999,48,105.49,57,26.176845349781498,34.131027926349574,34.1926128770239,23.0,7.455020344786707,5
1493,45.05988552842394,45.05988552842394,73.2,73.2,30.0,30,15.0,15,28.2,21,9.233583100086872,18.467166200173743,17.35913622816332,0.0,0.0,2
1559,44.21437561604592,44.21437561604592,95.4,95.4,20.0,20,24.6,15,50.8,21,11.401191196590458,9.269261135439397,23.543923284016063,0.0,0.0,3
1660,29.198172576634096,35.2231923146697,63.0,76.0,10.0,10,11.0,11,42.0,15,5.098093624491668,4.634630567719698,19.465448384422732,13.0,6.025019738035607,3
1756,75.82255608789426,83.23796499624576,163.6,179.6,54.0,30,47.6,16,62.0,22,22.060841502345763,25.02700506568637,28.73470951986213,16.0,7.415408908351517,3
1923,59.983741956792535,64.84571174687082,185.06,200.06,30.0,20,61.1,30,93.96,48,19.80442361158556,9.723939580156575,30.45537876505039,15.0,4.8619697900782874,5
2016,52.097626957285556,56.95959674736384,160.73000000000002,175.73000000000002,59.3,90,31.509999999999998,15,69.92,36,10.213377872357789,19.22098723677616,22.663261848151592,15.0,4.8619697900782874,5
2075,58.889377900345245,60.99243463637843,155.41,160.96,30.0,30,59.65,45,65.75999999999999,48,22.603123298086313,11.367874248827986,24.918380353430944,5.55,2.1030567360331776,4
2081,40.04320810509819,44.67783867281789,86.4,96.4,20.0,10,23.0,12,43.4,18,10.659650305755305,9.269261135439397,20.114296663903488,10.0,4.634630567719698,3
2177,16.313899598373336,23.265845449952884,35.2,50.2,0.0,0,0.0,0,35.2,12,0.0,0.0,16.31389959837334,15.0,6.951945851579547,3
2200,65.38422338784231,69.1735148041183,172.55,182.55,42.2,60,54.41,33,75.94,42,20.61753459595769,15.990809776684703,28.77587901519991,10.0,3.7892914162759954,4
2202,47.18053917938652,53.6690219741941,101.8,115.8,20.0,10,27.0,14,54.8,21,12.513502532843185,9.269261135439397,25.397775511103944,14.0,6.488482794807577,3
2220,34.018188367062585,46.0682278431338,73.4,99.4,0.0,0,22.0,13,51.4,17,10.196187248983335,0.0,23.822001118079246,26.0,12.050039476071214,3
2228,11.308498585236062,13.62581386909591,24.4,29.4,0.0,0,0.0,0,24.4,9,0.0,0.0,11.308498585236062,5.0,2.317315283859849,3
2377,42.97435395198606,48.86670210429524,113.41,128.96,20.0,10,28.0,15,65.41,33,10.610015965572787,7.578582832551991,24.785755153861285,15.55,5.892348152309173,4
2549,22.52430455911773,26.23200901329349,48.6,56.6,0.0,0,10.0,10,38.6,18,4.634630567719698,0.0,17.889673991398034,8.0,3.7077044541757584,3
2620,27.6223981836094,27.6223981836094,59.6,59.6,20.0,20,11.0,7,28.6,14,5.098093624491668,9.269261135439397,13.255043423678337,0.0,0.0,3
2830,34.203573589771366,34.203573589771366,73.8,73.8,30.0,30,8.0,8,35.8,13,3.7077044541757584,13.903891703159093,16.59197743243652,0.0,0.0,3
303,79.6325825350956,84.49455232517387,245.68,260.68,90.0,30,57.1,30,98.58,54,18.50789833423135,29.171818740469725,31.952865460394506,15.0,4.8619697900782874,5
3381,13.718506480450307,18.353137048170005,29.6,39.6,0.0,0,0.0,0,29.6,10,0.0,0.0,13.718506480450307,10.0,4.634630567719698,3
3618,44.52916065073035,51.98418099551705,137.38,160.38,26.1,30,39.21,33,72.07,51,12.709189031264643,8.459827434736221,23.360144184729474,23.0,7.455020344786707,5
3620,61.25010645268518,65.03939786896117,161.64,171.64,44.0,20,44.79,27,72.85,45,16.972236253500185,16.67288223161438,27.604987967570626,10.0,3.7892914162759954,4
3656,72.62176999292946,78.51411814523863,191.65,207.20000000000002,61.1,30,57.61,33,72.94,42,21.83010784916601,23.152570553446335,27.63909159031711,15.55,5.892348152309173,4
3767,55.81626256174542,57.71090826988341,147.3,152.3,51.1,30,31.55,15,64.65,45,11.955214418350765,19.363279137170338,24.497769006224313,5.0,1.8946457081379977,4
3928,52.649403249295766,56.35710770347152,113.6,121.6,20.0,20,39.0,15,54.599999999999994,22,18.075059214106822,9.269261135439397,25.30508289974955,8.0,3.7077044541757584,3
4003,106.03953099306747,113.99704296724705,279.84000000000003,300.84000000000003,129.3,90,64.34,42,86.2,60,24.380300972319755,48.99553801244863,32.66369200829908,21.0,7.9575119741795906,4
4011,17.704288768689246,17.704288768689246,38.2,38.2,0.0,0,0.0,0,38.2,14,0.0,0.0,17.70428876868925,0.0,0.0,3
4096,30.403176524241214,35.037807091960914,65.6,75.6,20.0,20,10.0,8,35.6,15,4.634630567719698,9.269261135439397,16.499284821082124,10.0,4.634630567719698,3
4237,67.5782231178661,75.36521697831327,178.34,198.89000000000001,44.0,20,59.14,42,75.2,60,22.409869435856237,16.67288223161438,28.49547145039549,20.55,7.786993860447171,4
4392,67.46454437537783,69.35919008351583,178.04000000000002,183.04000000000002,73.3,90,40.620000000000005,15,64.12,36,15.392101732913096,27.775506081303046,24.296936561161687,5.0,1.8946457081379977,4
447,39.83303136789326,41.72767707603126,105.12,110.12,10.0,10,29.43,39,65.69,57,11.151884638100254,3.7892914162759954,24.891855313517013,5.0,1.8946457081379977,4
4521,28.363939074444552,28.363939074444552,61.2,61.2,10.0,10,13.0,10,38.2,15,6.025019738035607,4.634630567719698,17.70428876868925,0.0,0.0,3
4541,63.25085232047892,73.4364676474288,166.92000000000002,193.8,57.1,30,41.7,30,68.12,36,15.801345205870902,21.636853986935936,25.812653127672082,26.88,10.185615326949875,4
4557,46.6310201686924,55.554801454022375,123.06,146.61,22.0,10,35.99,27,65.07000000000001,51,13.63765980717731,8.33644111580719,24.656919245707904,23.55,8.92378128532997,4
4776,44.44838831291742,52.02697114546942,117.3,137.3,0.0,0,48.519999999999996,36,68.78,54,18.385641951771127,0.0,26.0627463611463,20.0,7.578582832551991,4
4786,48.38554312699364,55.337488978573184,104.39999999999999,119.39999999999999,20.0,20,28.799999999999997,11,55.599999999999994,18,13.34773603503273,9.269261135439397,25.768545956521518,15.0,6.951945851579547,3
4909,35.24419946278303,40.928136587197024,93.00999999999999,108.00999999999999,10.0,10,24.0,13,59.01,33,9.09429939906239,3.7892914162759954,22.36060864744465,15.0,5.683937124413993,4
5216,45.99062991934176,53.77762377978893,121.37,141.92000000000002,21.1,30,34.66,18,65.61,33,13.133684048812599,7.995404888342351,24.861540982186806,20.55,7.786993860447171,4
5407,50.88213450976598,55.74410429984427,156.98000000000002,171.98000000000002,20.0,10,47.55,16,89.43,39,15.41244423454817,6.48262638677105,28.98706388844675,15.0,4.8619697900782874,5
5413,16.128514375664547,24.934312454331973,34.8,53.8,0.0,0,0.0,0,34.8,13,0.0,0.0,16.128514375664547,19.0,8.805798078667426,3
5422,15.987020485268424,26.172635812218296,42.19,69.07,0.0,0,3.0,3,39.19,27,1.1367874248827987,0.0,14.850233060385625,26.88,10.185615326949875,4
5436,43.75115869232265,47.54045010859864,115.46000000000001,125.46000000000001,21.1,30,29.53,13,64.83,39,11.189777552263015,7.995404888342351,24.565976251717277,10.0,3.7892914162759954,4
5531,34.60759850484866,36.50224421298666,91.32999999999998,96.32999999999998,21.1,30,25.439999999999998,13,44.79,27,9.639957363006133,7.995404888342351,16.972236253500185,5.0,1.8946457081379977,4
555,17.79698138004364,20.114296663903488,38.4,43.4,0.0,0,0.0,0,38.4,13,0.0,0.0,17.79698138004364,5.0,2.317315283859849,3
5674,54.004981264765476,57.79427268104148,142.51999999999998,152.51999999999998,40.0,20,32.0,16,70.52,36,12.125732532083186,15.157165665103982,26.722083067578318,10.0,3.7892914162759954,4
5724,44.66816721506143,46.56281292319943,117.88,122.88,30.0,30,25.0,13,62.879999999999995,24,9.47322854068999,11.367874248827986,23.82706442554346,5.0,1.8946457081379977,4
58,40.73488272496695,44.524174141242945,107.5,117.5,20.0,20,29.0,16,58.5,30,10.988945107200387,7.578582832551991,22.167354785214574,10.0,3.7892914162759954,4
5913,32.720491808101066,32.720491808101066,70.6,70.6,30.0,30,6.0,6,34.6,14,2.780778340631819,13.903891703159093,16.035821764310157,0.0,0.0,3
612,55.774580356166375,57.877637092199556,147.19,152.74,51.1,30,32.44,15,63.65,45,12.292461354399329,19.363279137170338,24.118839864596712,5.55,2.1030567360331776,4
6121,47.58971089701023,51.37900231328622,125.59,135.59,52.2,60,16.11,14,57.28,24,6.104548471620628,19.780101192960696,21.705061232428903,10.0,3.7892914162759954,4
6237,32.44241397403788,32.44241397403788,70.0,70.0,20.0,20,11.0,11,39.0,18,5.098093624491668,9.269261135439397,18.075059214106822,0.0,0.0,3
6328,54.467274817551164,62.25426867799833,143.74,164.29000000000002,30.0,30,40.4,16,73.34,42,15.308737321755022,11.367874248827986,27.79066324696815,20.55,7.786993860447171,4
6329,47.074367264396685,48.969012972534685,124.22999999999999,129.23,30.0,20,28.0,15,66.22999999999999,39,10.610015965572787,11.367874248827986,25.096477049995915,5.0,1.8946457081379977,4
67,100.0755448457781,103.31685803916362,308.75,318.75,115.3,90,81.85,45,111.6,60,26.53014848786052,37.372341119735104,36.17305523818246,10.0,3.241313193385525,5
6860,24.7516515311148,33.042621149926674,65.32,87.19999999999999,30.0,20,3.0,2,32.32,36,1.1367874248827987,11.367874248827986,12.246989857404017,21.88,8.290969618811879,4
6875,45.56243998930257,49.35173140557857,120.24,130.24,63.3,90,3.11,3,53.83,39,1.1784696304618345,23.98621466502705,20.397755693813682,10.0,3.7892914162759954,4
694,83.28862532974638,87.07791674602238,219.8,229.8,72.0,30,64.0,16,83.8,22,24.25146506416637,27.28289819718717,31.75426206839284,10.0,3.7892914162759954,4
6968,12.927016340121622,17.851593993501286,21.0,29.0,0.0,0,0.0,0,21.0,15,0.0,0.0,12.927016340121622,8.0,4.924577653379665,2
7160,20.114296663903488,23.822001118079246,43.4,51.4,0.0,0,7.0,7,36.4,13,3.2442413974037887,0.0,16.8700552664997,8.0,3.7077044541757584,3
7329,26.771343855989908,32.076351838776304,70.65,84.65,0.0,0,19.33,9,51.32,36,7.324700307661499,0.0,19.44664354832841,14.0,5.305007982786393,4
868,95.56039556739205,99.95237494442945,294.82,308.37,129.3,90,65.56,48,99.96,48,21.250049295835503,41.91017959047484,32.40016668108171,13.55,4.391979377037386,5
870,50.98093624491668,53.298251528776525,110.0,115.0,26.0,20,28.0,15,56.0,20,12.976965589615155,12.050039476071214,25.95393117923031,5.0,2.317315283859849,3
894,26.973549904128642,26.973549904128642,58.2,58.2,0.0,0,9.0,9,49.2,16,4.171167510947728,0.0,22.802382393180917,0.0,0.0,3
1209,22.776171646880954,22.776171646880954,37,37,10,10,5,5,22,12,3.0778610333622907,6.155722066724581,13.542588546794079,0,0.0,2
16,82.03296104863865,89.44836995699016,177.0,193.0,60.0,30,48.8,16,68.2,22,22.616997170472125,27.807783406318187,31.608180471848343,16.0,7.415408908351517,3
1700,12.42080992148879,14.738125205348638,26.799999999999997,31.799999999999997,0.0,0,0.0,0,26.799999999999997,11,0.0,0.0,12.42080992148879,5.0,2.317315283859849,3
1764,33.24089916031274,39.39662122703732,54,64,0,0,22,12,32,16,13.542588546794079,0.0,19.69831061351866,10,6.155722066724581,2
1818,19.082738406846204,22.160599440208493,31,36,0,0,4,4,27,15,2.4622888266898326,0.0,16.62044958015637,5,3.0778610333622907,2
1912,14.158160753466538,14.158160753466538,23,23,0,0,0,0,23,13,0.0,0.0,14.158160753466538,0,0.0,2
2080,20.39237449796667,25.027005065686367,44.0,54.0,0.0,0,8.0,8,36.0,17,3.7077044541757584,0.0,16.684670043790913,10.0,4.634630567719698,3
2183,24.007316060225868,24.007316060225868,39,39,0,0,15,8,24,15,9.233583100086872,0.0,14.773732960138997,0,0.0,2
2395,17.23602178682883,17.23602178682883,28,28,0,0,0,0,28,16,0.0,0.0,17.23602178682883,0,0.0,2
2773,11.695871926776706,11.695871926776706,19,19,0,0,0,0,19,15,0.0,0.0,11.695871926776706,0,0.0,2
2992,58.67442298733137,60.99173827119122,126.6,131.6,20.0,20,42.6,15,64.0,21,19.743526218485915,9.269261135439397,29.661635633406068,5.0,2.317315283859849,3
3039,33.24089916031274,36.31876019367503,54,59,0,0,22,13,32,16,13.542588546794079,0.0,19.69831061351866,5,3.0778610333622907,2
31,10.46472751343179,10.46472751343179,17,17,0,0,0,0,17,10,0.0,0.0,10.46472751343179,0,0.0,2
3160,21.545027233536036,24.62288826689833,35,40,0,0,11,11,24,17,6.771294273397039,0.0,14.773732960138997,5,3.0778610333622907,2
323,45.55234329376191,45.55234329376191,74,74,10,10,28,15,36,18,17.23602178682883,6.155722066724581,22.160599440208493,0,0.0,2
3310,95.288004472317,99.9226350400367,205.60000000000002,215.60000000000002,84.0,30,51.2,16,70.4,22,23.729308506724855,38.930896768845464,32.62779919674668,10.0,4.634630567719698,3
3337,34.47204357365766,34.47204357365766,56,56,20,10,9,5,27,15,5.540149860052123,12.311444133449163,16.62044958015637,0,0.0,2
3616,44.321198880416986,47.39905991377928,72,77,10,10,28,14,34,18,17.23602178682883,6.155722066724581,20.92945502686358,5,3.0778610333622907,2
364,60.15750476900168,67.5729136773532,129.8,145.8,40.0,20,34.8,15,55.0,20,16.128514375664547,18.538522270878794,25.49046812245834,16.0,7.415408908351517,3
3937,59.04519343274895,65.07021317078456,127.4,140.4,30.0,20,40.4,15,57.0,21,18.72390749358758,13.903891703159093,26.41739423600228,13.0,6.025019738035607,3
3991,26.324701624647883,26.324701624647883,56.8,56.8,0.0,0,13.0,13,43.8,19,6.025019738035607,0.0,20.299681886612277,0.0,0.0,3
4005,9.233583100086873,9.233583100086873,15,15,0,0,0,0,15,9,0.0,0.0,9.233583100086872,0,0.0,2
4209,19.69831061351866,19.69831061351866,32,32,0,0,9,9,23,15,5.540149860052123,0.0,14.158160753466538,0,0.0,2
4400,34.57434403518894,43.84360517062834,74.6,94.6,10.0,10,27.0,15,37.6,13,12.513502532843185,4.634630567719698,17.426210934626067,20.0,9.269261135439397,3
4403,12.311444133449164,12.311444133449164,20,20,0,0,0,0,20,14,0.0,0.0,12.311444133449163,0,0.0,2
4523,19.082738406846204,19.082738406846204,31,31,0,0,5,5,26,15,3.0778610333622907,0.0,16.00487737348391,0,0.0,2
4576,29.939713467469243,29.939713467469243,64.6,64.6,20.0,20,13.0,11,31.6,13,6.025019738035607,9.269261135439397,14.645432593994247,0.0,0.0,3
4635,59.79501854883521,64.721097389994,157.8,170.8,40.0,30,44.0,16,73.8,22,16.67288223161438,15.157165665103982,27.964970652116847,13.0,4.926078841158795,4
5002,10.46472751343179,13.54258854679408,17,22,0,0,0,0,17,11,0.0,0.0,10.46472751343179,5,3.0778610333622907,2
5006,29.661635633406064,34.29626620112576,64.0,74.0,0.0,0,22.0,11,42.0,17,10.196187248983335,0.0,19.465448384422732,10.0,4.634630567719698,3
5178,10.0,10.0,10,10,0,0,0,0,10,10,0.0,0.0,10.0,0,0.0,1
5437,29.754328244760455,34.388958812480155,64.19999999999999,74.19999999999999,0.0,0,20.4,12,43.8,19,9.454646358148183,0.0,20.299681886612277,10.0,4.634630567719698,3
5454,14.0,14.0,14,14,0,0,0,0,14,14,0.0,0.0,14.0,0,0.0,1
5550,36.31876019367503,36.31876019367503,59,59,0,0,23,13,36,19,14.158160753466538,0.0,22.160599440208493,0,0.0,2
5568,11.0,11.0,11,11,0,0,0,0,11,11,0.0,0.0,11.0,0,0.0,1
5729,13.0,13.0,13,13,0,0,0,0,13,13,0.0,0.0,13.0,0,0.0,1
6055,50.47692094714157,50.47692094714157,82,82,20,10,25,13,37,19,15.389305166811454,12.311444133449163,22.77617164688095,0,0.0,2
6131,33.8328031443538,33.8328031443538,73.0,73.0,10.0,10,15.0,12,48.0,17,6.951945851579547,4.634630567719698,22.24622672505455,0.0,0.0,3
6186,13.0,13.0,13,13,0,0,0,0,13,13,0.0,0.0,13.0,0,0.0,1
6474,41.06282682999652,45.697457397716214,88.6,98.6,20.0,20,21.0,14,47.6,16,9.732724192211366,9.269261135439397,22.060841502345763,10.0,4.634630567719698,3
6492,8.0,8.0,8,8,0,0,0,0,8,8,0.0,0.0,8.0,0,0.0,1
6586,11.0,11.0,11,11,0,0,0,0,11,11,0.0,0.0,11.0,0,0.0,1
6640,12.0,12.0,12,12,0,0,0,0,12,12,0.0,0.0,12.0,0,0.0,1
6647,35.686655371441674,40.32128593916137,77,87,10,10,25,13,42,19,11.586576419299245,4.634630567719698,19.465448384422732,10,4.634630567719698,3
6840,6.0,6.0,6,6,0,0,0,0,6,6,0.0,0.0,6.0,0,0.0,1
6855,14.0,14.0,14,14,0,0,0,0,14,14,0.0,0.0,14.0,0,0.0,1
